pair	IBD1_len	IBD2_len	R1	R2	Num_Segs	Total_len	target1	target2	real_kinship	kinship	kinship_considered_hs
[22-650-2-blood_vs_34-1]	27.348886	0	1.0	0.0	11	27.348886	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_34-2]	50.498561	0	1.0	0.0	21	50.498561	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_35-2]	77.412428	0	1.0	0.0	16	77.412428	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_36-1]	7.489727	0	1.0	0.0	2	7.489727	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_36-2]	64.103423	0	1.0	0.0	26	64.103423	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_37-1]	11.944929	0	1.0	0.0	4	11.944929	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_37-2]	57.95436	0	1.0	0.0	22	57.95436	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_38-1]	54.744891	0	1.0	0.0	23	54.744891	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_38-2]	47.446828	0	1.0	0.0	21	47.446828	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_39-2]	82.913112	0	1.0	0.0	29	82.913112	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_40-1]	66.807258	0	1.0	0.0	16	66.807258	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_41-1]	90.65042	0	1.0	0.0	21	90.65042	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_41-2]	76.900327	0	1.0	0.0	23	76.900327	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_42-1]	54.687996	0	1.0	0.0	19	54.687996	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_42-2]	52.144784	0	1.0	0.0	18	52.144784	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_43-1]	84.89739	0	1.0	0.0	27	84.89739	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_43-2]	76.422059	0	1.0	0.0	24	76.422059	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_44-1]	69.035977	0	1.0	0.0	28	69.035977	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_44-2]	73.308512	0	1.0	0.0	29	73.308512	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_45-1]	58.439656	0	1.0	0.0	25	58.439656	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_46-1]	29.517338	0	1.0	0.0	12	29.517338	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_46-2]	69.158644	0	1.0	0.0	32	69.158644	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_47-1]	70.173328	0	1.0	0.0	24	70.173328	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_47-2]	71.260015	0	1.0	0.0	25	71.260015	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_48-1]	82.026437	0	1.0	0.0	32	82.026437	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_48-2]	56.271447	0	1.0	0.0	21	56.271447	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_49-1]	78.878646	0	1.0	0.0	24	78.878646	unrelated	unrelated		UN	UN
[22-650-2-blood_vs_49-2]	55.327714	0	1.0	0.0	18	55.327714	unrelated	unrelated		UN	UN
[23-1_vs_23-2]	3101.350852	0	1.0	0.0	24	3101.350852	unrelated	unrelated		UN	UN
[23-1_vs_24-1]	1821.198037	0	1.0	0.0	224	1821.198037	50.0	FS	C-1(FS)	2	2
[23-1_vs_24-2]	1814.217994	0	1.0	0.0	223	1814.217994	unrelated	unrelated		UN	UN
[23-1_vs_25-1]	1831.291308	0	1.0	0.0	249	1831.291308	50.0	FS	C-1(FS)	2	2
[23-1_vs_25-2]	1801.310176	0	1.0	0.0	255	1801.310176	unrelated	unrelated		UN	UN
[23-1_vs_26-1]	185.936929	0	1.0	0.0	65	185.936929	6.25	FCOR		4	4
[23-1_vs_27-1]	266.501915	0	1.0	0.0	74	266.501915	6.25	FCOR		4	4
[23-1_vs_28-1]	441.944705	0	1.0	0.0	111	441.944705	6.25	FCOR		4	4
[23-1_vs_29-1]	54.472197	0	1.0	0.0	22	54.472197	0.0	UL	UN	UN	UN
[23-1_vs_29-2]	60.94198	0	1.0	0.0	21	60.94198	unrelated	unrelated		UN	UN
[23-1_vs_30-1]	61.692212	0	1.0	0.0	26	61.692212	0.0	UL	UN	UN	UN
[23-1_vs_30-2]	60.393233	0	1.0	0.0	25	60.393233	unrelated	unrelated		UN	UN
[23-1_vs_31-1]	64.89429799999999	0	1.0	0.0	24	64.89429799999999	unrelated	unrelated	UN	UN	UN
[23-1_vs_31-2]	65.17732	0	1.0	0.0	24	65.17732	unrelated	unrelated		UN	UN
[23-1_vs_32-2]	73.82185199999999	0	1.0	0.0	25	73.82185199999999	unrelated	unrelated		UN	UN
[23-1_vs_33-1]	84.047226	0	1.0	0.0	25	84.047226	unrelated	unrelated	UN	UN	UN
[23-1_vs_33-2]	78.843077	0	1.0	0.0	24	78.843077	unrelated	unrelated		UN	UN
[23-1_vs_34-1]	29.620449	0	1.0	0.0	14	29.620449	unrelated	unrelated	UN	UN	UN
[23-1_vs_34-2]	65.334964	0	1.0	0.0	23	65.334964	unrelated	unrelated		UN	UN
[23-1_vs_35-2]	51.479794	0	1.0	0.0	19	51.479794	unrelated	unrelated		UN	UN
[23-1_vs_36-1]	1.081161	0	1.0	0.0	1	1.081161	unrelated	unrelated	UN	UN	UN
[23-1_vs_36-2]	71.508362	0	1.0	0.0	31	71.508362	unrelated	unrelated		UN	UN
[23-1_vs_37-1]	36.554985	0	1.0	0.0	4	36.554985	unrelated	unrelated	UN	UN	UN
[23-1_vs_37-2]	49.658873	0	1.0	0.0	23	49.658873	unrelated	unrelated		UN	UN
[23-1_vs_38-1]	58.088788	0	1.0	0.0	23	58.088788	unrelated	unrelated	UN	UN	UN
[23-1_vs_38-2]	48.643506	0	1.0	0.0	21	48.643506	unrelated	unrelated		UN	UN
[23-1_vs_39-2]	78.224578	0	1.0	0.0	30	78.224578	unrelated	unrelated		UN	UN
[23-1_vs_40-1]	67.167104	0	1.0	0.0	19	67.167104	unrelated	unrelated		UN	UN
[23-1_vs_41-1]	87.907655	0	1.0	0.0	23	87.907655	unrelated	unrelated	UN	UN	UN
[23-1_vs_41-2]	63.062795	0	1.0	0.0	23	63.062795	unrelated	unrelated		UN	UN
[23-1_vs_42-1]	49.719797	0	1.0	0.0	26	49.719797	unrelated	unrelated	UN	UN	UN
[23-1_vs_42-2]	50.959512	0	1.0	0.0	21	50.959512	unrelated	unrelated		UN	UN
[23-1_vs_43-1]	74.713807	0	1.0	0.0	27	74.713807	unrelated	unrelated	UN	UN	UN
[23-1_vs_43-2]	61.621405	0	1.0	0.0	21	61.621405	unrelated	unrelated		UN	UN
[23-1_vs_44-1]	97.548015	0	1.0	0.0	26	97.548015	unrelated	unrelated	UN	UN	UN
[23-1_vs_44-2]	64.424246	0	1.0	0.0	23	64.424246	unrelated	unrelated		UN	UN
[23-1_vs_45-1]	54.721879	0	1.0	0.0	29	54.721879	unrelated	unrelated		UN	UN
[23-1_vs_46-1]	41.978033	0	1.0	0.0	13	41.978033	unrelated	unrelated	UN	UN	UN
[23-1_vs_46-2]	90.577172	0	1.0	0.0	32	90.577172	unrelated	unrelated		UN	UN
[23-1_vs_47-1]	52.125811	0	1.0	0.0	20	52.125811	unrelated	unrelated	UN	UN	UN
[23-1_vs_47-2]	52.125811	0	1.0	0.0	20	52.125811	unrelated	unrelated		UN	UN
[23-1_vs_48-1]	67.553391	0	1.0	0.0	26	67.553391	unrelated	unrelated	UN	UN	UN
[23-1_vs_48-2]	71.932144	0	1.0	0.0	24	71.932144	unrelated	unrelated		UN	UN
[23-1_vs_49-1]	58.137756	0	1.0	0.0	25	58.137756	unrelated	unrelated	UN	UN	UN
[23-1_vs_49-2]	36.690832	0	1.0	0.0	16	36.690832	unrelated	unrelated		UN	UN
[23-2_vs_24-1]	1834.586183	0	1.0	0.0	232	1834.586183	unrelated	unrelated		UN	UN
[23-2_vs_24-2]	1825.657326	0	1.0	0.0	232	1825.657326	unrelated	unrelated		UN	UN
[23-2_vs_25-1]	1874.293263	0	1.0	0.0	256	1874.293263	unrelated	unrelated		UN	UN
[23-2_vs_25-2]	1835.030244	0	1.0	0.0	257	1835.030244	unrelated	unrelated		UN	UN
[23-2_vs_26-1]	191.774291	0	1.0	0.0	65	191.774291	unrelated	unrelated		UN	UN
[23-2_vs_27-1]	272.95081	0	1.0	0.0	75	272.95081	unrelated	unrelated		UN	UN
[23-2_vs_28-1]	457.377077	0	1.0	0.0	115	457.377077	unrelated	unrelated		UN	UN
[23-2_vs_29-1]	54.281661	0	1.0	0.0	22	54.281661	unrelated	unrelated		UN	UN
[23-2_vs_29-2]	62.092386000000005	0	1.0	0.0	22	62.092386000000005	unrelated	unrelated		UN	UN
[23-2_vs_30-1]	65.218255	0	1.0	0.0	27	65.218255	unrelated	unrelated		UN	UN
[23-2_vs_30-2]	62.771193	0	1.0	0.0	25	62.771193	unrelated	unrelated		UN	UN
[23-2_vs_31-1]	67.648359	0	1.0	0.0	26	67.648359	unrelated	unrelated		UN	UN
[23-2_vs_31-2]	67.244706	0	1.0	0.0	25	67.244706	unrelated	unrelated		UN	UN
[23-2_vs_32-2]	77.658003	0	1.0	0.0	27	77.658003	unrelated	unrelated		UN	UN
[23-2_vs_33-1]	84.047226	0	1.0	0.0	25	84.047226	unrelated	unrelated		UN	UN
[23-2_vs_33-2]	77.66563599999999	0	1.0	0.0	23	77.66563599999999	unrelated	unrelated		UN	UN
[23-2_vs_34-1]	28.659379	0	1.0	0.0	13	28.659379	unrelated	unrelated		UN	UN
[23-2_vs_34-2]	65.437984	0	1.0	0.0	23	65.437984	unrelated	unrelated		UN	UN
[23-2_vs_35-2]	50.967486	0	1.0	0.0	19	50.967486	unrelated	unrelated		UN	UN
[23-2_vs_36-1]	1.081161	0	1.0	0.0	1	1.081161	unrelated	unrelated		UN	UN
[23-2_vs_36-2]	70.782272	0	1.0	0.0	31	70.782272	unrelated	unrelated		UN	UN
[23-2_vs_37-1]	40.679726	0	1.0	0.0	6	40.679726	unrelated	unrelated		UN	UN
[23-2_vs_37-2]	53.03597	0	1.0	0.0	25	53.03597	unrelated	unrelated		UN	UN
[23-2_vs_38-1]	63.037263	0	1.0	0.0	23	63.037263	unrelated	unrelated		UN	UN
[23-2_vs_38-2]	40.975851	0	1.0	0.0	19	40.975851	unrelated	unrelated		UN	UN
[23-2_vs_39-2]	87.45161900000001	0	1.0	0.0	34	87.45161900000001	unrelated	unrelated		UN	UN
[23-2_vs_40-1]	66.979636	0	1.0	0.0	18	66.979636	unrelated	unrelated		UN	UN
[23-2_vs_41-1]	89.134775	0	1.0	0.0	23	89.134775	unrelated	unrelated		UN	UN
[23-2_vs_41-2]	65.309339	0	1.0	0.0	24	65.309339	unrelated	unrelated		UN	UN
[23-2_vs_42-1]	50.372253	0	1.0	0.0	26	50.372253	unrelated	unrelated		UN	UN
[23-2_vs_42-2]	51.611968	0	1.0	0.0	21	51.611968	unrelated	unrelated		UN	UN
[23-2_vs_43-1]	75.169942	0	1.0	0.0	27	75.169942	unrelated	unrelated		UN	UN
[23-2_vs_43-2]	53.689808	0	1.0	0.0	17	53.689808	unrelated	unrelated		UN	UN
[23-2_vs_44-1]	97.548015	0	1.0	0.0	26	97.548015	unrelated	unrelated		UN	UN
[23-2_vs_44-2]	63.19573	0	1.0	0.0	22	63.19573	unrelated	unrelated		UN	UN
[23-2_vs_45-1]	63.549571	0	1.0	0.0	29	63.549571	unrelated	unrelated		UN	UN
[23-2_vs_46-1]	39.245325	0	1.0	0.0	14	39.245325	unrelated	unrelated		UN	UN
[23-2_vs_46-2]	81.789182	0	1.0	0.0	29	81.789182	unrelated	unrelated		UN	UN
[23-2_vs_47-1]	52.479242	0	1.0	0.0	20	52.479242	unrelated	unrelated		UN	UN
[23-2_vs_47-2]	52.479242	0	1.0	0.0	20	52.479242	unrelated	unrelated		UN	UN
[23-2_vs_48-1]	70.55661	0	1.0	0.0	28	70.55661	unrelated	unrelated		UN	UN
[23-2_vs_48-2]	73.173244	0	1.0	0.0	25	73.173244	unrelated	unrelated		UN	UN
[23-2_vs_49-1]	58.737365	0	1.0	0.0	25	58.737365	unrelated	unrelated		UN	UN
[23-2_vs_49-2]	38.2805	0	1.0	0.0	16	38.2805	unrelated	unrelated		UN	UN
[24-1_vs_24-2]	3101.350852	0	1.0	0.0	24	3101.350852	unrelated	unrelated		UN	UN
[24-1_vs_25-1]	1596.500298	0	1.0	0.0	217	1596.500298	50.0	FS	C-1(FS)	2	2
[24-1_vs_25-2]	1582.328961	0	1.0	0.0	213	1582.328961	unrelated	unrelated		UN	UN
[24-1_vs_26-1]	208.559899	0	1.0	0.0	67	208.559899	6.25	FCOR		4	4
[24-1_vs_27-1]	274.543934	0	1.0	0.0	70	274.543934	6.25	FCOR		4	4
[24-1_vs_28-1]	372.007174	0	1.0	0.0	99	372.007174	6.25	FCOR		4	4
[24-1_vs_29-1]	74.045354	0	1.0	0.0	27	74.045354	0.0	UL	UN	UN	UN
[24-1_vs_29-2]	68.098461	0	1.0	0.0	25	68.098461	unrelated	unrelated		UN	UN
[24-1_vs_30-1]	44.97219	0	1.0	0.0	21	44.97219	0.0	UL	UN	UN	UN
[24-1_vs_30-2]	45.821658	0	1.0	0.0	21	45.821658	unrelated	unrelated		UN	UN
[24-1_vs_31-1]	57.691689	0	1.0	0.0	16	57.691689	unrelated	unrelated	UN	UN	UN
[24-1_vs_31-2]	61.773204	0	1.0	0.0	17	61.773204	unrelated	unrelated		UN	UN
[24-1_vs_32-2]	61.660511	0	1.0	0.0	22	61.660511	unrelated	unrelated		UN	UN
[24-1_vs_33-1]	77.485067	0	1.0	0.0	22	77.485067	unrelated	unrelated	UN	UN	UN
[24-1_vs_33-2]	85.546736	0	1.0	0.0	28	85.546736	unrelated	unrelated		UN	UN
[24-1_vs_34-1]	22.747739	0	1.0	0.0	11	22.747739	unrelated	unrelated	UN	UN	UN
[24-1_vs_34-2]	50.036949	0	1.0	0.0	21	50.036949	unrelated	unrelated		UN	UN
[24-1_vs_35-2]	46.6365	0	1.0	0.0	17	46.6365	unrelated	unrelated		UN	UN
[24-1_vs_36-2]	43.711592	0	1.0	0.0	19	43.711592	unrelated	unrelated		UN	UN
[24-1_vs_37-1]	9.051843	0	1.0	0.0	5	9.051843	unrelated	unrelated	UN	UN	UN
[24-1_vs_37-2]	51.054385	0	1.0	0.0	21	51.054385	unrelated	unrelated		UN	UN
[24-1_vs_38-1]	72.057126	0	1.0	0.0	29	72.057126	unrelated	unrelated	UN	UN	UN
[24-1_vs_38-2]	59.493999	0	1.0	0.0	27	59.493999	unrelated	unrelated		UN	UN
[24-1_vs_39-2]	75.856103	0	1.0	0.0	28	75.856103	unrelated	unrelated		UN	UN
[24-1_vs_40-1]	91.112243	0	1.0	0.0	14	91.112243	unrelated	unrelated		UN	UN
[24-1_vs_41-1]	72.317342	0	1.0	0.0	22	72.317342	unrelated	unrelated	UN	UN	UN
[24-1_vs_41-2]	73.613252	0	1.0	0.0	23	73.613252	unrelated	unrelated		UN	UN
[24-1_vs_42-1]	30.407513	0	1.0	0.0	18	30.407513	unrelated	unrelated	UN	UN	UN
[24-1_vs_42-2]	24.935224	0	1.0	0.0	14	24.935224	unrelated	unrelated		UN	UN
[24-1_vs_43-1]	81.507671	0	1.0	0.0	28	81.507671	unrelated	unrelated	UN	UN	UN
[24-1_vs_43-2]	68.44600200000001	0	1.0	0.0	23	68.44600200000001	unrelated	unrelated		UN	UN
[24-1_vs_44-1]	64.235022	0	1.0	0.0	23	64.235022	unrelated	unrelated	UN	UN	UN
[24-1_vs_44-2]	64.127722	0	1.0	0.0	24	64.127722	unrelated	unrelated		UN	UN
[24-1_vs_45-1]	63.655991	0	1.0	0.0	27	63.655991	unrelated	unrelated		UN	UN
[24-1_vs_46-1]	19.570153	0	1.0	0.0	8	19.570153	unrelated	unrelated	UN	UN	UN
[24-1_vs_46-2]	69.017476	0	1.0	0.0	29	69.017476	unrelated	unrelated		UN	UN
[24-1_vs_47-1]	80.418102	0	1.0	0.0	32	80.418102	unrelated	unrelated	UN	UN	UN
[24-1_vs_47-2]	79.692494	0	1.0	0.0	32	79.692494	unrelated	unrelated		UN	UN
[24-1_vs_48-1]	70.09379200000001	0	1.0	0.0	30	70.09379200000001	unrelated	unrelated	UN	UN	UN
[24-1_vs_48-2]	62.957971	0	1.0	0.0	26	62.957971	unrelated	unrelated		UN	UN
[24-1_vs_49-1]	48.248395	0	1.0	0.0	25	48.248395	unrelated	unrelated	UN	UN	UN
[24-1_vs_49-2]	42.321089	0	1.0	0.0	22	42.321089	unrelated	unrelated		UN	UN
[24-2_vs_25-1]	1591.829339	0	1.0	0.0	222	1591.829339	unrelated	unrelated		UN	UN
[24-2_vs_25-2]	1587.874021	0	1.0	0.0	219	1587.874021	unrelated	unrelated		UN	UN
[24-2_vs_26-1]	206.748961	0	1.0	0.0	65	206.748961	unrelated	unrelated		UN	UN
[24-2_vs_27-1]	275.77522	0	1.0	0.0	69	275.77522	unrelated	unrelated		UN	UN
[24-2_vs_28-1]	378.980678	0	1.0	0.0	99	378.980678	unrelated	unrelated		UN	UN
[24-2_vs_29-1]	75.150367	0	1.0	0.0	28	75.150367	unrelated	unrelated		UN	UN
[24-2_vs_29-2]	73.28517	0	1.0	0.0	28	73.28517	unrelated	unrelated		UN	UN
[24-2_vs_30-1]	38.15012	0	1.0	0.0	17	38.15012	unrelated	unrelated		UN	UN
[24-2_vs_30-2]	38.941769	0	1.0	0.0	17	38.941769	unrelated	unrelated		UN	UN
[24-2_vs_31-1]	53.855152	0	1.0	0.0	16	53.855152	unrelated	unrelated		UN	UN
[24-2_vs_31-2]	56.514227	0	1.0	0.0	17	56.514227	unrelated	unrelated		UN	UN
[24-2_vs_32-2]	61.660511	0	1.0	0.0	22	61.660511	unrelated	unrelated		UN	UN
[24-2_vs_33-1]	75.520912	0	1.0	0.0	21	75.520912	unrelated	unrelated		UN	UN
[24-2_vs_33-2]	81.031835	0	1.0	0.0	26	81.031835	unrelated	unrelated		UN	UN
[24-2_vs_34-1]	24.843524	0	1.0	0.0	12	24.843524	unrelated	unrelated		UN	UN
[24-2_vs_34-2]	50.730204	0	1.0	0.0	21	50.730204	unrelated	unrelated		UN	UN
[24-2_vs_35-2]	43.849861	0	1.0	0.0	16	43.849861	unrelated	unrelated		UN	UN
[24-2_vs_36-2]	42.60049	0	1.0	0.0	18	42.60049	unrelated	unrelated		UN	UN
[24-2_vs_37-1]	9.051843	0	1.0	0.0	5	9.051843	unrelated	unrelated		UN	UN
[24-2_vs_37-2]	52.456547	0	1.0	0.0	22	52.456547	unrelated	unrelated		UN	UN
[24-2_vs_38-1]	70.987734	0	1.0	0.0	29	70.987734	unrelated	unrelated		UN	UN
[24-2_vs_38-2]	54.546684	0	1.0	0.0	25	54.546684	unrelated	unrelated		UN	UN
[24-2_vs_39-2]	73.779231	0	1.0	0.0	27	73.779231	unrelated	unrelated		UN	UN
[24-2_vs_40-1]	91.112243	0	1.0	0.0	14	91.112243	unrelated	unrelated		UN	UN
[24-2_vs_41-1]	74.743501	0	1.0	0.0	24	74.743501	unrelated	unrelated		UN	UN
[24-2_vs_41-2]	74.860944	0	1.0	0.0	24	74.860944	unrelated	unrelated		UN	UN
[24-2_vs_42-1]	30.185738	0	1.0	0.0	18	30.185738	unrelated	unrelated		UN	UN
[24-2_vs_42-2]	24.041887	0	1.0	0.0	14	24.041887	unrelated	unrelated		UN	UN
[24-2_vs_43-1]	78.355846	0	1.0	0.0	27	78.355846	unrelated	unrelated		UN	UN
[24-2_vs_43-2]	72.078857	0	1.0	0.0	25	72.078857	unrelated	unrelated		UN	UN
[24-2_vs_44-1]	61.953833	0	1.0	0.0	22	61.953833	unrelated	unrelated		UN	UN
[24-2_vs_44-2]	61.846533	0	1.0	0.0	23	61.846533	unrelated	unrelated		UN	UN
[24-2_vs_45-1]	57.836731	0	1.0	0.0	26	57.836731	unrelated	unrelated		UN	UN
[24-2_vs_46-1]	22.782653	0	1.0	0.0	10	22.782653	unrelated	unrelated		UN	UN
[24-2_vs_46-2]	69.382128	0	1.0	0.0	29	69.382128	unrelated	unrelated		UN	UN
[24-2_vs_47-1]	72.052775	0	1.0	0.0	30	72.052775	unrelated	unrelated		UN	UN
[24-2_vs_47-2]	74.062516	0	1.0	0.0	30	74.062516	unrelated	unrelated		UN	UN
[24-2_vs_48-1]	67.739744	0	1.0	0.0	28	67.739744	unrelated	unrelated		UN	UN
[24-2_vs_48-2]	59.51279	0	1.0	0.0	24	59.51279	unrelated	unrelated		UN	UN
[24-2_vs_49-1]	48.366261	0	1.0	0.0	25	48.366261	unrelated	unrelated		UN	UN
[24-2_vs_49-2]	42.218069	0	1.0	0.0	22	42.218069	unrelated	unrelated		UN	UN
[25-1_vs_25-2]	3101.105445	0	1.0	0.0	24	3101.105445	unrelated	unrelated		UN	UN
[25-1_vs_26-1]	361.840944	0	1.0	0.0	83	361.840944	6.25	FCOR		4	4
[25-1_vs_27-1]	273.212344	0	1.0	0.0	67	273.212344	6.25	FCOR		4	4
[25-1_vs_28-1]	264.621346	0	1.0	0.0	75	264.621346	6.25	FCOR		4	4
[25-1_vs_29-1]	68.644566	0	1.0	0.0	27	68.644566	0.0	UL	UN	UN	UN
[25-1_vs_29-2]	74.619435	0	1.0	0.0	27	74.619435	unrelated	unrelated		UN	UN
[25-1_vs_30-1]	60.919164	0	1.0	0.0	27	60.919164	0.0	UL	UN	UN	UN
[25-1_vs_30-2]	59.485105	0	1.0	0.0	26	59.485105	unrelated	unrelated		UN	UN
[25-1_vs_31-1]	43.900125	0	1.0	0.0	22	43.900125	unrelated	unrelated	UN	UN	UN
[25-1_vs_31-2]	54.553767	0	1.0	0.0	28	54.553767	unrelated	unrelated		UN	UN
[25-1_vs_32-2]	93.07009	0	1.0	0.0	26	93.07009	unrelated	unrelated		UN	UN
[25-1_vs_33-1]	45.358323	0	1.0	0.0	16	45.358323	unrelated	unrelated	UN	UN	UN
[25-1_vs_33-2]	62.684688	0	1.0	0.0	22	62.684688	unrelated	unrelated		UN	UN
[25-1_vs_34-1]	12.632705	0	1.0	0.0	8	12.632705	unrelated	unrelated	UN	UN	UN
[25-1_vs_34-2]	64.873107	0	1.0	0.0	24	64.873107	unrelated	unrelated		UN	UN
[25-1_vs_35-2]	71.28525	0	1.0	0.0	20	71.28525	unrelated	unrelated		UN	UN
[25-1_vs_36-1]	7.687172	0	1.0	0.0	2	7.687172	unrelated	unrelated	UN	UN	UN
[25-1_vs_36-2]	62.470515	0	1.0	0.0	26	62.470515	unrelated	unrelated		UN	UN
[25-1_vs_37-1]	7.292119	0	1.0	0.0	4	7.292119	unrelated	unrelated	UN	UN	UN
[25-1_vs_37-2]	60.136095	0	1.0	0.0	24	60.136095	unrelated	unrelated		UN	UN
[25-1_vs_38-1]	61.730063	0	1.0	0.0	27	61.730063	unrelated	unrelated	UN	UN	UN
[25-1_vs_38-2]	50.761059	0	1.0	0.0	26	50.761059	unrelated	unrelated		UN	UN
[25-1_vs_39-2]	64.547299	0	1.0	0.0	29	64.547299	unrelated	unrelated		UN	UN
[25-1_vs_40-1]	88.7002	0	1.0	0.0	27	88.7002	unrelated	unrelated		UN	UN
[25-1_vs_41-1]	39.63427	0	1.0	0.0	18	39.63427	unrelated	unrelated	UN	UN	UN
[25-1_vs_41-2]	40.727131	0	1.0	0.0	18	40.727131	unrelated	unrelated		UN	UN
[25-1_vs_42-1]	56.093321	0	1.0	0.0	28	56.093321	unrelated	unrelated	UN	UN	UN
[25-1_vs_42-2]	57.332245	0	1.0	0.0	26	57.332245	unrelated	unrelated		UN	UN
[25-1_vs_43-1]	44.318319	0	1.0	0.0	20	44.318319	unrelated	unrelated	UN	UN	UN
[25-1_vs_43-2]	38.897802	0	1.0	0.0	18	38.897802	unrelated	unrelated		UN	UN
[25-1_vs_44-1]	69.747795	0	1.0	0.0	26	69.747795	unrelated	unrelated	UN	UN	UN
[25-1_vs_44-2]	76.046982	0	1.0	0.0	27	76.046982	unrelated	unrelated		UN	UN
[25-1_vs_45-1]	47.270421	0	1.0	0.0	21	47.270421	unrelated	unrelated		UN	UN
[25-1_vs_46-1]	43.490222	0	1.0	0.0	16	43.490222	unrelated	unrelated	UN	UN	UN
[25-1_vs_46-2]	71.930367	0	1.0	0.0	32	71.930367	unrelated	unrelated		UN	UN
[25-1_vs_47-1]	62.321915	0	1.0	0.0	32	62.321915	unrelated	unrelated	UN	UN	UN
[25-1_vs_47-2]	61.269924	0	1.0	0.0	31	61.269924	unrelated	unrelated		UN	UN
[25-1_vs_48-1]	84.364726	0	1.0	0.0	35	84.364726	unrelated	unrelated	UN	UN	UN
[25-1_vs_48-2]	69.78395499999999	0	1.0	0.0	27	69.78395499999999	unrelated	unrelated		UN	UN
[25-1_vs_49-1]	51.846198	0	1.0	0.0	26	51.846198	unrelated	unrelated	UN	UN	UN
[25-1_vs_49-2]	32.59087	0	1.0	0.0	18	32.59087	unrelated	unrelated		UN	UN
[25-2_vs_26-1]	363.408936	0	1.0	0.0	84	363.408936	unrelated	unrelated		UN	UN
[25-2_vs_27-1]	267.532944	0	1.0	0.0	65	267.532944	unrelated	unrelated		UN	UN
[25-2_vs_28-1]	250.638111	0	1.0	0.0	72	250.638111	unrelated	unrelated		UN	UN
[25-2_vs_29-1]	72.77061	0	1.0	0.0	30	72.77061	unrelated	unrelated		UN	UN
[25-2_vs_29-2]	80.582744	0	1.0	0.0	31	80.582744	unrelated	unrelated		UN	UN
[25-2_vs_30-1]	62.56648	0	1.0	0.0	28	62.56648	unrelated	unrelated		UN	UN
[25-2_vs_30-2]	61.472944	0	1.0	0.0	27	61.472944	unrelated	unrelated		UN	UN
[25-2_vs_31-1]	41.881942	0	1.0	0.0	23	41.881942	unrelated	unrelated		UN	UN
[25-2_vs_31-2]	53.265711	0	1.0	0.0	29	53.265711	unrelated	unrelated		UN	UN
[25-2_vs_32-2]	94.719733	0	1.0	0.0	27	94.719733	unrelated	unrelated		UN	UN
[25-2_vs_33-1]	44.982604	0	1.0	0.0	16	44.982604	unrelated	unrelated		UN	UN
[25-2_vs_33-2]	64.280308	0	1.0	0.0	23	64.280308	unrelated	unrelated		UN	UN
[25-2_vs_34-1]	12.632705	0	1.0	0.0	8	12.632705	unrelated	unrelated		UN	UN
[25-2_vs_34-2]	65.957398	0	1.0	0.0	23	65.957398	unrelated	unrelated		UN	UN
[25-2_vs_35-2]	65.73155	0	1.0	0.0	17	65.73155	unrelated	unrelated		UN	UN
[25-2_vs_36-1]	7.426811	0	1.0	0.0	2	7.426811	unrelated	unrelated		UN	UN
[25-2_vs_36-2]	58.498268	0	1.0	0.0	24	58.498268	unrelated	unrelated		UN	UN
[25-2_vs_37-1]	13.575111	0	1.0	0.0	8	13.575111	unrelated	unrelated		UN	UN
[25-2_vs_37-2]	67.685091	0	1.0	0.0	29	67.685091	unrelated	unrelated		UN	UN
[25-2_vs_38-1]	59.438129	0	1.0	0.0	26	59.438129	unrelated	unrelated		UN	UN
[25-2_vs_38-2]	48.348035	0	1.0	0.0	24	48.348035	unrelated	unrelated		UN	UN
[25-2_vs_39-2]	69.64107	0	1.0	0.0	33	69.64107	unrelated	unrelated		UN	UN
[25-2_vs_40-1]	81.575008	0	1.0	0.0	24	81.575008	unrelated	unrelated		UN	UN
[25-2_vs_41-1]	44.880182	0	1.0	0.0	21	44.880182	unrelated	unrelated		UN	UN
[25-2_vs_41-2]	46.770935	0	1.0	0.0	20	46.770935	unrelated	unrelated		UN	UN
